1
7571,15141,30281,60561,121121,242241,484481,444674,365060,205832,411663,299038,73788,147575,295149,66010,132019,264037,3786
7575,15149,30297,60593,121185,242369,484737,445186,366084,207880,415759,307230,90172,180343,360685,197082,394163,264038,3788
7579,15157,30313,60625,121249,242497,484993,445698,367108,209928,419855,315422,106556,213111,426221,328154,132020,264039,3790
7583,15165,30329,60657,121313,242625,485249,446210,368132,211976,423951,323614,122940,245879,491757,459226,394164,264040,3792
7587,15173,30345,60689,121377,242753,485505,446722,369156,214024,428047,331806,139324,278647,33006,66011,132021,264041,3794
7591,15181,30361,60721,121441,242881,485761,447234,370180,216072,432143,339998,155708,311415,98542,197083,394165,264042,3796
7595,15189,30377,60753,121505,243009,486017,447746,371204,218120,436239,348190,172092,344183,164078,328155,132022,264043,3798
7599,15197,30393,60785,121569,243137,486273,448258,372228,220168,440335,356382,188476,376951,229614,459227,394166,264044,3800
7603,15205,30409,60817,121633,243265,486529,448770,373252,222216,444431,364574,204860,409719,295150,66012,132023,264045,3802
7607,15213,30425,60849,121697,243393,486785,449282,374276,224264,448527,372766,221244,442487,360686,197084,394167,264046,3804
7611,15221,30441,60881,121761,243521,487041,449794,375300,226312,452623,380958,237628,475255,426222,328156,132024,264047,3806
7615,15229,30457,60913,121825,243649,487297,450306,376324,228360,456719,389150,254012,508023,491758,459228,394168,264048,3808
7619,15237,30473,60945,121889,243777,487553,450818,377348,230408,460815,397342,270396,16504,33007,66013,132025,264049,3810
7623,15245,30489,60977,121953,243905,487809,451330,378372,232456,464911,405534,286780,49272,98543,197085,394169,264050,3812
7627,15253,30505,61009,122017,244033,488065,451842,379396,234504,469007,413726,303164,82040,164079,328157,132026,264051,3814
7631,15261,30521,61041,122081,244161,488321,452354,380420,236552,473103,421918,319548,114808,229615,459229,394170,264052,3816
7635,15269,30537,61073,122145,244289,488577,452866,381444,238600,477199,430110,335932,147576,295151,66014,132027,264053,3818
7639,15277,30553,61105,122209,244417,488833,453378,382468,240648,481295,438302,352316,180344,360687,197086,394171,264054,3820
7643,15285,30569,61137,122273,244545,489089,453890,383492,242696,485391,446494,368700,213112,426223,328158,132028,264055,3822
7647,15293,30585,61169,122337,244673,489345,454402,384516,244744,489487,454686,385084,245880,491759,459230,394172,264056,3824
7651,15301,30601,61201,122401,244801,489601,454914,385540,246792,493583,462878,401468,278648,33008,66015,132029,264057,3826
7655,15309,30617,61233,122465,244929,489857,455426,386564,248840,497679,471070,417852,311416,98544,197087,394173,264058,3828
7659,15317,30633,61265,122529,245057,490113,455938,387588,250888,501775,479262,434236,344184,164080,328159,132030,264059,3830
7663,15325,30649,61297,122593,245185,490369,456450,388612,252936,505871,487454,450620,376952,229616,459231,394174,264060,3832
7667,15333,30665,61329,122657,245313,490625,456962,389636,254984,509967,495646,467004,409720,295152,66016,132031,264061,3834
7671,15341,30681,61361,122721,245441,490881,457474,390660,257032,514063,503838,483388,442488,360688,197088,394175,264062,3836
7675,15349,30697,61393,122785,245569,491137,457986,391684,259080,518159,512030,499772,475256,426224,328160,132032,264063,3838
7679,15357,30713,61425,122849,245697,491393,458498,392708,261128,522255,520222,516156,508024,491760,459232,394176,264064,3840
7687,15373,30745,61489,122977,245953,491905,459522,394756,265224,6160,12319,24637,49273,98545,197089,394177,264066,3844
7691,15381,30761,61521,123041,246081,492161,460034,395780,267272,10256,20511,41021,82041,164081,328161,132034,264067,3846
7695,15389,30777,61553,123105,246209,492417,460546,396804,269320,14352,28703,57405,114809,229617,459233,394178,264068,3848
7699,15397,30793,61585,123169,246337,492673,461058,397828,271368,18448,36895,73789,147577,295153,66018,132035,264069,3850
7703,15405,30809,61617,123233,246465,492929,461570,398852,273416,22544,45087,90173,180345,360689,197090,394179,264070,3852
7707,15413,30825,61649,123297,246593,493185,462082,399876,275464,26640,53279,106557,213113,426225,328162,132036,264071,3854
7711,15421,30841,61681,123361,246721,493441,462594,400900,277512,30736,61471,122941,245881,491761,459234,394180,264072,3856
7715,15429,30857,61713,123425,246849,493697,463106,401924,279560,34832,69663,139325,278649,33010,66019,132037,264073,3858
7719,15437,30873,61745,123489,246977,493953,463618,402948,281608,38928,77855,155709,311417,98546,197091,394181,264074,3860
7723,15445,30889,61777,123553,247105,494209,464130,403972,283656,43024,86047,172093,344185,164082,328163,132038,264075,3862
7727,15453,30905,61809,123617,247233,494465,464642,404996,285704,47120,94239,188477,376953,229618,459235,394182,264076,3864
7731,15461,30921,61841,123681,247361,494721,465154,406020,287752,51216,102431,204861,409721,295154,66020,132039,264077,3866
7735,15469,30937,61873,123745,247489,494977,465666,407044,289800,55312,110623,221245,442489,360690,197092,394183,264078,3868
7739,15477,30953,61905,123809,247617,495233,466178,408068,291848,59408,118815,237629,475257,426226,328164,132040,264079,3870
7743,15485,30969,61937,123873,247745,495489,466690,409092,293896,63504,127007,254013,508025,491762,459236,394184,264080,3872
7747,15493,30985,61969,123937,247873,495745,467202,410116,295944,67600,135199,270397,16506,33011,66021,132041,264081,3874
7751,15501,31001,62001,124001,248001,496001,467714,411140,297992,71696,143391,286781,49274,98547,197093,394185,264082,3876
7755,15509,31017,62033,124065,248129,496257,468226,412164,300040,75792,151583,303165,82042,164083,328165,132042,264083,3878
7759,15517,31033,62065,124129,248257,496513,468738,413188,302088,79888,159775,319549,114810,229619,459237,394186,264084,3880
7763,15525,31049,62097,124193,248385,496769,469250,414212,304136,83984,167967,335933,147578,295155,66022,132043,264085,3882
7767,15533,31065,62129,124257,248513,497025,469762,415236,306184,88080,176159,352317,180346,360691,197094,394187,264086,3884
7771,15541,31081,62161,124321,248641,497281,470274,416260,308232,92176,184351,368701,213114,426227,328166,132044,264087,3886
7775,15549,31097,62193,124385,248769,497537,470786,417284,310280,96272,192543,385085,245882,491763,459238,394188,264088,3888
7779,15557,31113,62225,124449,248897,497793,471298,418308,312328,100368,200735,401469,278650,33012,66023,132045,264089,3890
7783,15565,31129,62257,124513,249025,498049,471810,419332,314376,104464,208927,417853,311418,98548,197095,394189,264090,3892
7787,15573,31145,62289,124577,249153,498305,472322,420356,316424,108560,217119,434237,344186,164084,328167,132046,264091,3894
7791,15581,31161,62321,124641,249281,498561,472834,421380,318472,112656,225311,450621,376954,229620,459239,394190,264092,3896
7795,15589,31177,62353,124705,249409,498817,473346,422404,320520,116752,233503,467005,409722,295156,66024,132047,264093,3898
7799,15597,31193,62385,124769,249537,499073,473858,423428,322568,120848,241695,483389,442490,360692,197096,394191,264094,3900
7803,15605,31209,62417,124833,249665,499329,474370,424452,324616,124944,249887,499773,475258,426228,328168,132048,264095,3902
7807,15613,31225,62449,124897,249793,499585,474882,425476,326664,129040,258079,516157,508026,491764,459240,394192,264096,3904
7811,15621,31241,62481,124961,249921,499841,475394,426500,328712,133136,266271,8254,16507,33013,66025,132049,264097,3906
7815,15629,31257,62513,125025,250049,500097,475906,427524,330760,137232,274463,24638,49275,98549,197097,394193,264098,3908
7819,15637,31273,62545,125089,250177,500353,476418,428548,332808,141328,282655,41022,82043,164085,328169,132050,264099,3910
7823,15645,31289,62577,125153,250305,500609,476930,429572,334856,145424,290847,57406,114811,229621,459241,394194,264100,3912
7827,15653,31305,62609,125217,250433,500865,477442,430596,336904,149520,299039,73790,147579,295157,66026,132051,264101,3914
7831,15661,31321,62641,125281,250561,501121,477954,431620,338952,153616,307231,90174,180347,360693,197098,394195,264102,3916
7835,15669,31337,62673,125345,250689,501377,478466,432644,341000,157712,315423,106558,213115,426229,328170,132052,264103,3918
7839,15677,31353,62705,125409,250817,501633,478978,433668,343048,161808,323615,122942,245883,491765,459242,394196,264104,3920
7843,15685,31369,62737,125473,250945,501889,479490,434692,345096,165904,331807,139326,278651,33014,66027,132053,264105,3922
7847,15693,31385,62769,125537,251073,502145,480002,435716,347144,170000,339999,155710,311419,98550,197099,394197,264106,3924
7851,15701,31401,62801,125601,251201,502401,480514,436740,349192,174096,348191,172094,344187,164086,328171,132054,264107,3926
7855,15709,31417,62833,125665,251329,502657,481026,437764,351240,178192,356383,188478,376955,229622,459243,394198,264108,3928
7859,15717,31433,62865,125729,251457,502913,481538,438788,353288,182288,364575,204862,409723,295158,66028,132055,264109,3930
7863,15725,31449,62897,125793,251585,503169,482050,439812,355336,186384,372767,221246,442491,360694,197100,394199,264110,3932
7867,15733,31465,62929,125857,251713,503425,482562,440836,357384,190480,380959,237630,475259,426230,328172,132056,264111,3934
7871,15741,31481,62961,125921,251841,503681,483074,441860,359432,194576,389151,254014,508027,491766,459244,394200,264112,3936
7875,15749,31497,62993,125985,251969,503937,483586,442884,361480,198672,397343,270398,16508,33015,66029,132057,264113,3938
7879,15757,31513,63025,126049,252097,504193,484098,443908,363528,202768,405535,286782,49276,98551,197101,394201,264114,3940
7883,15765,31529,63057,126113,252225,504449,484610,444932,365576,206864,413727,303166,82044,164087,328173,132058,264115,3942
7887,15773,31545,63089,126177,252353,504705,485122,445956,367624,210960,421919,319550,114812,229623,459245,394202,264116,3944
7891,15781,31561,63121,126241,252481,504961,485634,446980,369672,215056,430111,335934,147580,295159,66030,132059,264117,3946
7895,15789,31577,63153,126305,252609,505217,486146,448004,371720,219152,438303,352318,180348,360695,197102,394203,264118,3948
7899,15797,31593,63185,126369,252737,505473,486658,449028,373768,223248,446495,368702,213116,426231,328174,132060,264119,3950
7903,15805,31609,63217,126433,252865,505729,487170,450052,375816,227344,454687,385086,245884,491767,459246,394204,264120,3952
7907,15813,31625,63249,126497,252993,505985,487682,451076,377864,231440,462879,401470,278652,33016,66031,132061,264121,3954
7911,15821,31641,63281,126561,253121,506241,488194,452100,379912,235536,471071,417854,311420,98552,197103,394205,264122,3956
7915,15829,31657,63313,126625,253249,506497,488706,453124,381960,239632,479263,434238,344188,164088,328175,132062,264123,3958
7919,15837,31673,63345,126689,253377,506753,489218,454148,384008,243728,487455,450622,376956,229624,459247,394206,264124,3960
7923,15845,31689,63377,126753,253505,507009,489730,455172,386056,247824,495647,467006,409724,295160,66032,132063,264125,3962
7927,15853,31705,63409,126817,253633,507265,490242,456196,388104,251920,503839,483390,442492,360696,197104,394207,264126,3964
7931,15861,31721,63441,126881,253761,507521,490754,457220,390152,256016,512031,499774,475260,426232,328176,132064,264127,3966
7935,15869,31737,63473,126945,253889,507777,491266,458244,392200,260112,520223,516158,508028,491768,459248,394208,264128,3968
7939,15877,31753,63505,127009,254017,508033,491778,459268,394248,264208,4128,8255,16509,33017,66033,132065,264129,3970
7943,15885,31769,63537,127073,254145,508289,492290,460292,396296,268304,12320,24639,49277,98553,197105,394209,264130,3972
7947,15893,31785,63569,127137,254273,508545,492802,461316,398344,272400,20512,41023,82045,164089,328177,132066,264131,3974
7951,15901,31801,63601,127201,254401,508801,493314,462340,400392,276496,28704,57407,114813,229625,459249,394210,264132,3976
7955,15909,31817,63633,127265,254529,509057,493826,463364,402440,280592,36896,73791,147581,295161,66034,132067,264133,3978
7959,15917,31833,63665,127329,254657,509313,494338,464388,404488,284688,45088,90175,180349,360697,197106,394211,264134,3980
7963,15925,31849,63697,127393,254785,509569,494850,465412,406536,288784,53280,106559,213117,426233,328178,132068,264135,3982
7967,15933,31865,63729,127457,254913,509825,495362,466436,408584,292880,61472,122943,245885,491769,459250,394212,264136,3984
7971,15941,31881,63761,127521,255041,510081,495874,467460,410632,296976,69664,139327,278653,33018,66035,132069,264137,3986
7975,15949,31897,63793,127585,255169,510337,496386,468484,412680,301072,77856,155711,311421,98554,197107,394213,264138,3988
7979,15957,31913,63825,127649,255297,510593,496898,469508,414728,305168,86048,172095,344189,164090,328179,132070,264139,3990
7983,15965,31929,63857,127713,255425,510849,497410,470532,416776,309264,94240,188479,376957,229626,459251,394214,264140,3992
7987,15973,31945,63889,127777,255553,511105,497922,471556,418824,313360,102432,204863,409725,295162,66036,132071,264141,3994
7991,15981,31961,63921,127841,255681,511361,498434,472580,420872,317456,110624,221247,442493,360698,197108,394215,264142,3996
7995,15989,31977,63953,127905,255809,511617,498946,473604,422920,321552,118816,237631,475261,426234,328180,132072,264143,3998
7999,15997,31993,63985,127969,255937,511873,499458,474628,424968,325648,127008,254015,508029,491770,459252,394216,264144,4000
8003,16005,32009,64017,128033,256065,512129,499970,475652,427016,329744,135200,270399,16510,33019,66037,132073,264145,4002
8007,16013,32025,64049,128097,256193,512385,500482,476676,429064,333840,143392,286783,49278,98555,197109,394217,264146,4004
8011,16021,32041,64081,128161,256321,512641,500994,477700,431112,337936,151584,303167,82046,164091,328181,132074,264147,4006
8015,16029,32057,64113,128225,256449,512897,501506,478724,433160,342032,159776,319551,114814,229627,459253,394218,264148,4008
8019,16037,32073,64145,128289,256577,513153,502018,479748,435208,346128,167968,335935,147582,295163,66038,132075,264149,4010
8023,16045,32089,64177,128353,256705,513409,502530,480772,437256,350224,176160,352319,180350,360699,197110,394219,264150,4012
8027,16053,32105,64209,128417,256833,513665,503042,481796,439304,354320,184352,368703,213118,426235,328182,132076,264151,4014
8031,16061,32121,64241,128481,256961,513921,503554,482820,441352,358416,192544,385087,245886,491771,459254,394220,264152,4016
8035,16069,32137,64273,128545,257089,514177,504066,483844,443400,362512,200736,401471,278654,33020,66039,132077,264153,4018
8039,16077,32153,64305,128609,257217,514433,504578,484868,445448,366608,208928,417855,311422,98556,197111,394221,264154,4020
8043,16085,32169,64337,128673,257345,514689,505090,485892,447496,370704,217120,434239,344190,164092,328183,132078,264155,4022
8047,16093,32185,64369,128737,257473,514945,505602,486916,449544,374800,225312,450623,376958,229628,459255,394222,264156,4024
8051,16101,32201,64401,128801,257601,515201,506114,487940,451592,378896,233504,467007,409726,295164,66040,132079,264157,4026
8055,16109,32217,64433,128865,257729,515457,506626,488964,453640,382992,241696,483391,442494,360700,197112,394223,264158,4028
8059,16117,32233,64465,128929,257857,515713,507138,489988,455688,387088,249888,499775,475262,426236,328184,132080,264159,4030
8063,16125,32249,64497,128993,257985,515969,507650,491012,457736,391184,258080,516159,508030,491772,459256,394224,264160,4032
8067,16133,32265,64529,129057,258113,516225,508162,492036,459784,395280,266272,8256,16511,33021,66041,132081,264161,4034
8071,16141,32281,64561,129121,258241,516481,508674,493060,461832,399376,274464,24640,49279,98557,197113,394225,264162,4036
8075,16149,32297,64593,129185,258369,516737,509186,494084,463880,403472,282656,41024,82047,164093,328185,132082,264163,4038
8079,16157,32313,64625,129249,258497,516993,509698,495108,465928,407568,290848,57408,114815,229629,459257,394226,264164,4040
8083,16165,32329,64657,129313,258625,517249,510210,496132,467976,411664,299040,73792,147583,295165,66042,132083,264165,4042
8087,16173,32345,64689,129377,258753,517505,510722,497156,470024,415760,307232,90176,180351,360701,197114,394227,264166,4044
8091,16181,32361,64721,129441,258881,517761,511234,498180,472072,419856,315424,106560,213119,426237,328186,132084,264167,4046
8095,16189,32377,64753,129505,259009,518017,511746,499204,474120,423952,323616,122944,245887,491773,459258,394228,264168,4048
8099,16197,32393,64785,129569,259137,518273,512258,500228,476168,428048,331808,139328,278655,33022,66043,132085,264169,4050
8103,16205,32409,64817,129633,259265,518529,512770,501252,478216,432144,340000,155712,311423,98558,197115,394229,264170,4052
8107,16213,32425,64849,129697,259393,518785,513282,502276,480264,436240,348192,172096,344191,164094,328187,132086,264171,4054
8111,16221,32441,64881,129761,259521,519041,513794,503300,482312,440336,356384,188480,376959,229630,459259,394230,264172,4056
8115,16229,32457,64913,129825,259649,519297,514306,504324,484360,444432,364576,204864,409727,295166,66044,132087,264173,4058
8119,16237,32473,64945,129889,259777,519553,514818,505348,486408,448528,372768,221248,442495,360702,197116,394231,264174,4060
8123,16245,32489,64977,129953,259905,519809,515330,506372,488456,452624,380960,237632,475263,426238,328188,132088,264175,4062
8127,16253,32505,65009,130017,260033,520065,515842,507396,490504,456720,389152,254016,508031,491774,459260,394232,264176,4064
8131,16261,32521,65041,130081,260161,520321,516354,508420,492552,460816,397344,270400,16512,33023,66045,132089,264177,4066
8135,16269,32537,65073,130145,260289,520577,516866,509444,494600,464912,405536,286784,49280,98559,197117,394233,264178,4068
8139,16277,32553,65105,130209,260417,520833,517378,510468,496648,469008,413728,303168,82048,164095,328189,132090,264179,4070
8143,16285,32569,65137,130273,260545,521089,517890,511492,498696,473104,421920,319552,114816,229631,459261,394234,264180,4072
8147,16293,32585,65169,130337,260673,521345,518402,512516,500744,477200,430112,335936,147584,295167,66046,132091,264181,4074
8151,16301,32601,65201,130401,260801,521601,518914,513540,502792,481296,438304,352320,180352,360703,197118,394235,264182,4076
8155,16309,32617,65233,130465,260929,521857,519426,514564,504840,485392,446496,368704,213120,426239,328190,132092,264183,4078
8159,16317,32633,65265,130529,261057,522113,519938,515588,506888,489488,454688,385088,245888,491775,459262,394236,264184,4080
8163,16325,32649,65297,130593,261185,522369,520450,516612,508936,493584,462880,401472,278656,33024,66047,132093,264185,4082
8167,16333,32665,65329,130657,261313,522625,520962,517636,510984,497680,471072,417856,311424,98560,197119,394237,264186,4084
8171,16341,32681,65361,130721,261441,522881,521474,518660,513032,501776,479264,434240,344192,164096,328191,132094,264187,4086
8175,16349,32697,65393,130785,261569,523137,521986,519684,515080,505872,487456,450624,376960,229632,459263,394238,264188,4088
8179,16357,32713,65425,130849,261697,523393,522498,520708,517128,509968,495648,467008,409728,295168,66048,132095,264189,4090
8183,16365,32729,65457,130913,261825,523649,523010,521732,519176,514064,503840,483392,442496,360704,197120,394239,264190,4092
8187,16373,32745,65489,130977,261953,523905,523522,522756,521224,518160,512032,499776,475264,426240,328192,132096,264191,4094
8191,16381,32761,65521,131041,262081,524161,524034,523780,523272,522256,520224,516160,508032,491776,459264,394240,264192,4096
8259,16517,33033,66065,132129,264257,4226,8451,16901,33801,67601,135201,270401,16514,33027,66053,132105,264209,4130
8263,16525,33049,66097,132193,264385,4482,8963,17925,35849,71697,143393,286785,49282,98563,197125,394249,264210,4132
8267,16533,33065,66129,132257,264513,4738,9475,18949,37897,75793,151585,303169,82050,164099,328197,132106,264211,4134
8271,16541,33081,66161,132321,264641,4994,9987,19973,39945,79889,159777,319553,114818,229635,459269,394250,264212,4136
8275,16549,33097,66193,132385,264769,5250,10499,20997,41993,83985,167969,335937,147586,295171,66054,132107,264213,4138
8279,16557,33113,66225,132449,264897,5506,11011,22021,44041,88081,176161,352321,180354,360707,197126,394251,264214,4140
8283,16565,33129,66257,132513,265025,5762,11523,23045,46089,92177,184353,368705,213122,426243,328198,132108,264215,4142
8287,16573,33145,66289,132577,265153,6018,12035,24069,48137,96273,192545,385089,245890,491779,459270,394252,264216,4144
8291,16581,33161,66321,132641,265281,6274,12547,25093,50185,100369,200737,401473,278658,33028,66055,132109,264217,4146
8295,16589,33177,66353,132705,265409,6530,13059,26117,52233,104465,208929,417857,311426,98564,197127,394253,264218,4148
8299,16597,33193,66385,132769,265537,6786,13571,27141,54281,108561,217121,434241,344194,164100,328199,132110,264219,4150
8303,16605,33209,66417,132833,265665,7042,14083,28165,56329,112657,225313,450625,376962,229636,459271,394254,264220,4152
8307,16613,33225,66449,132897,265793,7298,14595,29189,58377,116753,233505,467009,409730,295172,66056,132111,264221,4154
8311,16621,33241,66481,132961,265921,7554,15107,30213,60425,120849,241697,483393,442498,360708,197128,394255,264222,4156
8315,16629,33257,66513,133025,266049,7810,15619,31237,62473,124945,249889,499777,475266,426244,328200,132112,264223,4158
8319,16637,33273,66545,133089,266177,8066,16131,32261,64521,129041,258081,516161,508034,491780,459272,394256,264224,4160
8323,16645,33289,66577,133153,266305,8322,16643,33285,66569,133137,266273,8258,16515,33029,66057,132113,264225,4162
8327,16653,33305,66609,133217,266433,8578,17155,34309,68617,137233,274465,24642,49283,98565,197129,394257,264226,4164
8331,16661,33321,66641,133281,266561,8834,17667,35333,70665,141329,282657,41026,82051,164101,328201,132114,264227,4166
8335,16669,33337,66673,133345,266689,9090,18179,36357,72713,145425,290849,57410,114819,229637,459273,394258,264228,4168
8339,16677,33353,66705,133409,266817,9346,18691,37381,74761,149521,299041,73794,147587,295173,66058,132115,264229,4170
8343,16685,33369,66737,133473,266945,9602,19203,38405,76809,153617,307233,90178,180355,360709,197130,394259,264230,4172
8347,16693,33385,66769,133537,267073,9858,19715,39429,78857,157713,315425,106562,213123,426245,328202,132116,264231,4174
8351,16701,33401,66801,133601,267201,10114,20227,40453,80905,161809,323617,122946,245891,491781,459274,394260,264232,4176
8355,16709,33417,66833,133665,267329,10370,20739,41477,82953,165905,331809,139330,278659,33030,66059,132117,264233,4178
8359,16717,33433,66865,133729,267457,10626,21251,42501,85001,170001,340001,155714,311427,98566,197131,394261,264234,4180
8363,16725,33449,66897,133793,267585,10882,21763,43525,87049,174097,348193,172098,344195,164102,328203,132118,264235,4182
8367,16733,33465,66929,133857,267713,11138,22275,44549,89097,178193,356385,188482,376963,229638,459275,394262,264236,4184
8371,16741,33481,66961,133921,267841,11394,22787,45573,91145,182289,364577,204866,409731,295174,66060,132119,264237,4186
8375,16749,33497,66993,133985,267969,11650,23299,46597,93193,186385,372769,221250,442499,360710,197132,394263,264238,4188
8379,16757,33513,67025,134049,268097,11906,23811,47621,95241,190481,380961,237634,475267,426246,328204,132120,264239,4190
8383,16765,33529,67057,134113,268225,12162,24323,48645,97289,194577,389153,254018,508035,491782,459276,394264,264240,4192
8387,16773,33545,67089,134177,268353,12418,24835,49669,99337,198673,397345,270402,16516,33031,66061,132121,264241,4194
8391,16781,33561,67121,134241,268481,12674,25347,50693,101385,202769,405537,286786,49284,98567,197133,394265,264242,4196
8395,16789,33577,67153,134305,268609,12930,25859,51717,103433,206865,413729,303170,82052,164103,328205,132122,264243,4198
8399,16797,33593,67185,134369,268737,13186,26371,52741,105481,210961,421921,319554,114820,229639,459277,394266,264244,4200
8403,16805,33609,67217,134433,268865,13442,26883,53765,107529,215057,430113,335938,147588,295175,66062,132123,264245,4202
8407,16813,33625,67249,134497,268993,13698,27395,54789,109577,219153,438305,352322,180356,360711,197134,394267,264246,4204
8411,16821,33641,67281,134561,269121,13954,27907,55813,111625,223249,446497,368706,213124,426247,328206,132124,264247,4206
8415,16829,33657,67313,134625,269249,14210,28419,56837,113673,227345,454689,385090,245892,491783,459278,394268,264248,4208
8419,16837,33673,67345,134689,269377,14466,28931,57861,115721,231441,462881,401474,278660,33032,66063,132125,264249,4210
8423,16845,33689,67377,134753,269505,14722,29443,58885,117769,235537,471073,417858,311428,98568,197135,394269,264250,4212
8427,16853,33705,67409,134817,269633,14978,29955,59909,119817,239633,479265,434242,344196,164104,328207,132126,264251,4214
8431,16861,33721,67441,134881,269761,15234,30467,60933,121865,243729,487457,450626,376964,229640,459279,394270,264252,4216
8435,16869,33737,67473,134945,269889,15490,30979,61957,123913,247825,495649,467010,409732,295176,66064,132127,264253,4218
8439,16877,33753,67505,135009,270017,15746,31491,62981,125961,251921,503841,483394,442500,360712,197136,394271,264254,4220
8443,16885,33769,67537,135073,270145,16002,32003,64005,128009,256017,512033,499778,475268,426248,328208,132128,264255,4222
8447,16893,33785,67569,135137,270273,16258,32515,65029,130057,260113,520225,516162,508036,491784,459280,394272,264256,4224
8455,16909,33817,67633,135265,270529,16770,33539,67077,134153,268305,12322,24643,49285,98569,197137,394273,264258,4228
8459,16917,33833,67665,135329,270657,17026,34051,68101,136201,272401,20514,41027,82053,164105,328209,132130,264259,4230
8463,16925,33849,67697,135393,270785,17282,34563,69125,138249,276497,28706,57411,114821,229641,459281,394274,264260,4232
8467,16933,33865,67729,135457,270913,17538,35075,70149,140297,280593,36898,73795,147589,295177,66066,132131,264261,4234
8471,16941,33881,67761,135521,271041,17794,35587,71173,142345,284689,45090,90179,180357,360713,197138,394275,264262,4236
8475,16949,33897,67793,135585,271169,18050,36099,72197,144393,288785,53282,106563,213125,426249,328210,132132,264263,4238
8479,16957,33913,67825,135649,271297,18306,36611,73221,146441,292881,61474,122947,245893,491785,459282,394276,264264,4240
8483,16965,33929,67857,135713,271425,18562,37123,74245,148489,296977,69666,139331,278661,33034,66067,132133,264265,4242
8487,16973,33945,67889,135777,271553,18818,37635,75269,150537,301073,77858,155715,311429,98570,197139,394277,264266,4244
8491,16981,33961,67921,135841,271681,19074,38147,76293,152585,305169,86050,172099,344197,164106,328211,132134,264267,4246
8495,16989,33977,67953,135905,271809,19330,38659,77317,154633,309265,94242,188483,376965,229642,459283,394278,264268,4248
8499,16997,33993,67985,135969,271937,19586,39171,78341,156681,313361,102434,204867,409733,295178,66068,132135,264269,4250
8503,17005,34009,68017,136033,272065,19842,39683,79365,158729,317457,110626,221251,442501,360714,197140,394279,264270,4252
8507,17013,34025,68049,136097,272193,20098,40195,80389,160777,321553,118818,237635,475269,426250,328212,132136,264271,4254
8511,17021,34041,68081,136161,272321,20354,40707,81413,162825,325649,127010,254019,508037,491786,459284,394280,264272,4256
8515,17029,34057,68113,136225,272449,20610,41219,82437,164873,329745,135202,270403,16518,33035,66069,132137,264273,4258
8519,17037,34073,68145,136289,272577,20866,41731,83461,166921,333841,143394,286787,49286,98571,197141,394281,264274,4260
8523,17045,34089,68177,136353,272705,21122,42243,84485,168969,337937,151586,303171,82054,164107,328213,132138,264275,4262
8527,17053,34105,68209,136417,272833,21378,42755,85509,171017,342033,159778,319555,114822,229643,459285,394282,264276,4264
8531,17061,34121,68241,136481,272961,21634,43267,86533,173065,346129,167970,335939,147590,295179,66070,132139,264277,4266
8535,17069,34137,68273,136545,273089,21890,43779,87557,175113,350225,176162,352323,180358,360715,197142,394283,264278,4268
8539,17077,34153,68305,136609,273217,22146,44291,88581,177161,354321,184354,368707,213126,426251,328214,132140,264279,4270
8543,17085,34169,68337,136673,273345,22402,44803,89605,179209,358417,192546,385091,245894,491787,459286,394284,264280,4272
8547,17093,34185,68369,136737,273473,22658,45315,90629,181257,362513,200738,401475,278662,33036,66071,132141,264281,4274
8551,17101,34201,68401,136801,273601,22914,45827,91653,183305,366609,208930,417859,311430,98572,197143,394285,264282,4276
8555,17109,34217,68433,136865,273729,23170,46339,92677,185353,370705,217122,434243,344198,164108,328215,132142,264283,4278
8559,17117,34233,68465,136929,273857,23426,46851,93701,187401,374801,225314,450627,376966,229644,459287,394286,264284,4280
8563,17125,34249,68497,136993,273985,23682,47363,94725,189449,378897,233506,467011,409734,295180,66072,132143,264285,4282
8567,17133,34265,68529,137057,274113,23938,47875,95749,191497,382993,241698,483395,442502,360716,197144,394287,264286,4284
8571,17141,34281,68561,137121,274241,24194,48387,96773,193545,387089,249890,499779,475270,426252,328216,132144,264287,4286
8575,17149,34297,68593,137185,274369,24450,48899,97797,195593,391185,258082,516163,508038,491788,459288,394288,264288,4288
8579,17157,34313,68625,137249,274497,24706,49411,98821,197641,395281,266274,8260,16519,33037,66073,132145,264289,4290
8583,17165,34329,68657,137313,274625,24962,49923,99845,199689,399377,274466,24644,49287,98573,197145,394289,264290,4292
8587,17173,34345,68689,137377,274753,25218,50435,100869,201737,403473,282658,41028,82055,164109,328217,132146,264291,4294
8591,17181,34361,68721,137441,274881,25474,50947,101893,203785,407569,290850,57412,114823,229645,459289,394290,264292,4296
8595,17189,34377,68753,137505,275009,25730,51459,102917,205833,411665,299042,73796,147591,295181,66074,132147,264293,4298
8599,17197,34393,68785,137569,275137,25986,51971,103941,207881,415761,307234,90180,180359,360717,197146,394291,264294,4300
8603,17205,34409,68817,137633,275265,26242,52483,104965,209929,419857,315426,106564,213127,426253,328218,132148,264295,4302
8607,17213,34425,68849,137697,275393,26498,52995,105989,211977,423953,323618,122948,245895,491789,459290,394292,264296,4304
8611,17221,34441,68881,137761,275521,26754,53507,107013,214025,428049,331810,139332,278663,33038,66075,132149,264297,4306
8615,17229,34457,68913,137825,275649,27010,54019,108037,216073,432145,340002,155716,311431,98574,197147,394293,264298,4308
8619,17237,34473,68945,137889,275777,27266,54531,109061,218121,436241,348194,172100,344199,164110,328219,132150,264299,4310
