1
1875,3749,7497,6802,5412,2632,5263,2334,4667,1142,2283,4565,938
1879,3757,7513,6834,5476,2760,5519,2846,5691,3190,6379,4566,940
1883,3765,7529,6866,5540,2888,5775,3358,6715,5238,2284,4567,942
1887,3773,7545,6898,5604,3016,6031,3870,7739,7286,6380,4568,944
1895,3789,7577,6962,5732,3272,6543,4894,1596,3191,6381,4570,948
1899,3797,7593,6994,5796,3400,6799,5406,2620,5239,2286,4571,950
1903,3805,7609,7026,5860,3528,7055,5918,3644,7287,6382,4572,952
1907,3813,7625,7058,5924,3656,7311,6430,4668,1144,2287,4573,954
1911,3821,7641,7090,5988,3784,7567,6942,5692,3192,6383,4574,956
1915,3829,7657,7122,6052,3912,7823,7454,6716,5240,2288,4575,958
1919,3837,7673,7154,6116,4040,8079,7966,7740,7288,6384,4576,960
1939,3877,7753,7314,6436,4680,1168,2335,4669,1146,2291,4581,970
1943,3885,7769,7346,6500,4808,1424,2847,5693,3194,6387,4582,972
1947,3893,7785,7378,6564,4936,1680,3359,6717,5242,2292,4583,974
1951,3901,7801,7410,6628,5064,1936,3871,7741,7290,6388,4584,976
1959,3917,7833,7474,6756,5320,2448,4895,1598,3195,6389,4586,980
1963,3925,7849,7506,6820,5448,2704,5407,2622,5243,2294,4587,982
1967,3933,7865,7538,6884,5576,2960,5919,3646,7291,6390,4588,984
1971,3941,7881,7570,6948,5704,3216,6431,4670,1148,2295,4589,986
1975,3949,7897,7602,7012,5832,3472,6943,5694,3196,6391,4590,988
1979,3957,7913,7634,7076,5960,3728,7455,6718,5244,2296,4591,990
1983,3965,7929,7666,7140,6088,3984,7967,7742,7292,6392,4592,992
1995,3989,7977,7762,7332,6472,4752,1312,2623,5245,2298,4595,998
1999,3997,7993,7794,7396,6600,5008,1824,3647,7293,6394,4596,1000
2003,4005,8009,7826,7460,6728,5264,2336,4671,1150,2299,4597,1002
2007,4013,8025,7858,7524,6856,5520,2848,5695,3198,6395,4598,1004
2011,4021,8041,7890,7588,6984,5776,3360,6719,5246,2300,4599,1006
2015,4029,8057,7922,7652,7112,6032,3872,7743,7294,6396,4600,1008
2023,4045,8089,7986,7780,7368,6544,4896,1600,3199,6397,4602,1012
2027,4053,8105,8018,7844,7496,6800,5408,2624,5247,2302,4603,1014
2031,4061,8121,8050,7908,7624,7056,5920,3648,7295,6398,4604,1016
2035,4069,8137,8082,7972,7752,7312,6432,4672,1152,2303,4605,1018
2039,4077,8153,8114,8036,7880,7568,6944,5696,3200,6399,4606,1020
2043,4085,8169,8146,8100,8008,7824,7456,6720,5248,2304,4607,1022
2047,4093,8185,8178,8164,8136,8080,7968,7744,7296,6400,4608,1024
2343,4685,1178,2355,4709,1226,2451,4901,1610,3219,6437,4682,1172
2347,4693,1194,2387,4773,1354,2707,5413,2634,5267,2342,4683,1174
2351,4701,1210,2419,4837,1482,2963,5925,3658,7315,6438,4684,1176
2359,4717,1242,2483,4965,1738,3475,6949,5706,3220,6439,4686,1180
2363,4725,1258,2515,5029,1866,3731,7461,6730,5268,2344,4687,1182
2367,4733,1274,2547,5093,1994,3987,7973,7754,7316,6440,4688,1184
2379,4757,1322,2643,5285,2378,4755,1318,2635,5269,2346,4691,1190
2383,4765,1338,2675,5349,2506,5011,1830,3659,7317,6442,4692,1192
2391,4781,1370,2739,5477,2762,5523,2854,5707,3222,6443,4694,1196
2395,4789,1386,2771,5541,2890,5779,3366,6731,5270,2348,4695,1198
2399,4797,1402,2803,5605,3018,6035,3878,7755,7318,6444,4696,1200
2407,4813,1434,2867,5733,3274,6547,4902,1612,3223,6445,4698,1204
2411,4821,1450,2899,5797,3402,6803,5414,2636,5271,2350,4699,1206
2415,4829,1466,2931,5861,3530,7059,5926,3660,7319,6446,4700,1208
2423,4845,1498,2995,5989,3786,7571,6950,5708,3224,6447,4702,1212
2427,4853,1514,3027,6053,3914,7827,7462,6732,5272,2352,4703,1214
2431,4861,1530,3059,6117,4042,8083,7974,7756,7320,6448,4704,1216
2455,4909,1626,3251,6501,4810,1428,2855,5709,3226,6451,4710,1228
2459,4917,1642,3283,6565,4938,1684,3367,6733,5274,2356,4711,1230
2463,4925,1658,3315,6629,5066,1940,3879,7757,7322,6452,4712,1232
2471,4941,1690,3379,6757,5322,2452,4903,1614,3227,6453,4714,1236
2475,4949,1706,3411,6821,5450,2708,5415,2638,5275,2358,4715,1238
2479,4957,1722,3443,6885,5578,2964,5927,3662,7323,6454,4716,1240
2487,4973,1754,3507,7013,5834,3476,6951,5710,3228,6455,4718,1244
2491,4981,1770,3539,7077,5962,3732,7463,6734,5276,2360,4719,1246
2495,4989,1786,3571,7141,6090,3988,7975,7758,7324,6456,4720,1248
2507,5013,1834,3667,7333,6474,4756,1320,2639,5277,2362,4723,1254
2511,5021,1850,3699,7397,6602,5012,1832,3663,7325,6458,4724,1256
2519,5037,1882,3763,7525,6858,5524,2856,5711,3230,6459,4726,1260
2523,5045,1898,3795,7589,6986,5780,3368,6735,5278,2364,4727,1262
2527,5053,1914,3827,7653,7114,6036,3880,7759,7326,6460,4728,1264
2535,5069,1946,3891,7781,7370,6548,4904,1616,3231,6461,4730,1268
2539,5077,1962,3923,7845,7498,6804,5416,2640,5279,2366,4731,1270
2543,5085,1978,3955,7909,7626,7060,5928,3664,7327,6462,4732,1272
2551,5101,2010,4019,8037,7882,7572,6952,5712,3232,6463,4734,1276
2555,5109,2026,4051,8101,8010,7828,7464,6736,5280,2368,4735,1278
2559,5117,2042,4083,8165,8138,8084,7976,7760,7328,6464,4736,1280
2647,5293,2394,4787,1382,2763,5525,2858,5715,3238,6475,4758,1324
2651,5301,2410,4819,1446,2891,5781,3370,6739,5286,2380,4759,1326
2655,5309,2426,4851,1510,3019,6037,3882,7763,7334,6476,4760,1328
2663,5325,2458,4915,1638,3275,6549,4906,1620,3239,6477,4762,1332
2667,5333,2474,4947,1702,3403,6805,5418,2644,5287,2382,4763,1334
2671,5341,2490,4979,1766,3531,7061,5930,3668,7335,6478,4764,1336
2679,5357,2522,5043,1894,3787,7573,6954,5716,3240,6479,4766,1340
2683,5365,2538,5075,1958,3915,7829,7466,6740,5288,2384,4767,1342
2687,5373,2554,5107,2022,4043,8085,7978,7764,7336,6480,4768,1344
2711,5421,2650,5299,2406,4811,1430,2859,5717,3242,6483,4774,1356
2715,5429,2666,5331,2470,4939,1686,3371,6741,5290,2388,4775,1358
2719,5437,2682,5363,2534,5067,1942,3883,7765,7338,6484,4776,1360
2727,5453,2714,5427,2662,5323,2454,4907,1622,3243,6485,4778,1364
2731,5461,2730,5459,2726,5451,2710,5419,2646,5291,2390,4779,1366
2735,5469,2746,5491,2790,5579,2966,5931,3670,7339,6486,4780,1368
2743,5485,2778,5555,2918,5835,3478,6955,5718,3244,6487,4782,1372
2747,5493,2794,5587,2982,5963,3734,7467,6742,5292,2392,4783,1374
2751,5501,2810,5619,3046,6091,3990,7979,7766,7340,6488,4784,1376
2767,5533,2874,5747,3302,6603,5014,1836,3671,7341,6490,4788,1384
2775,5549,2906,5811,3430,6859,5526,2860,5719,3246,6491,4790,1388
2779,5557,2922,5843,3494,6987,5782,3372,6743,5294,2396,4791,1390
2783,5565,2938,5875,3558,7115,6038,3884,7767,7342,6492,4792,1392
2791,5581,2970,5939,3686,7371,6550,4908,1624,3247,6493,4794,1396
2795,5589,2986,5971,3750,7499,6806,5420,2648,5295,2398,4795,1398
2799,5597,3002,6003,3814,7627,7062,5932,3672,7343,6494,4796,1400
2807,5613,3034,6067,3942,7883,7574,6956,5720,3248,6495,4798,1404
2811,5621,3050,6099,4006,8011,7830,7468,6744,5296,2400,4799,1406
2815,5629,3066,6131,4070,8139,8086,7980,7768,7344,6496,4800,1408
2863,5725,3258,6515,4838,1484,2967,5933,3674,7347,6502,4812,1432
2871,5741,3290,6579,4966,1740,3479,6957,5722,3252,6503,4814,1436
2875,5749,3306,6611,5030,1868,3735,7469,6746,5300,2408,4815,1438
2879,5757,3322,6643,5094,1996,3991,7981,7770,7348,6504,4816,1440
2895,5789,3386,6771,5350,2508,5015,1838,3675,7349,6506,4820,1448
2903,5805,3418,6835,5478,2764,5527,2862,5723,3254,6507,4822,1452
2907,5813,3434,6867,5542,2892,5783,3374,6747,5302,2412,4823,1454
2911,5821,3450,6899,5606,3020,6039,3886,7771,7350,6508,4824,1456
2919,5837,3482,6963,5734,3276,6551,4910,1628,3255,6509,4826,1460
2923,5845,3498,6995,5798,3404,6807,5422,2652,5303,2414,4827,1462
2927,5853,3514,7027,5862,3532,7063,5934,3676,7351,6510,4828,1464
2935,5869,3546,7091,5990,3788,7575,6958,5724,3256,6511,4830,1468
2939,5877,3562,7123,6054,3916,7831,7470,6748,5304,2416,4831,1470
2943,5885,3578,7155,6118,4044,8087,7982,7772,7352,6512,4832,1472
2971,5941,3690,7379,6566,4940,1688,3375,6749,5306,2420,4839,1486
2975,5949,3706,7411,6630,5068,1944,3887,7773,7354,6516,4840,1488
2983,5965,3738,7475,6758,5324,2456,4911,1630,3259,6517,4842,1492
2987,5973,3754,7507,6822,5452,2712,5423,2654,5307,2422,4843,1494
2991,5981,3770,7539,6886,5580,2968,5935,3678,7355,6518,4844,1496
2999,5997,3802,7603,7014,5836,3480,6959,5726,3260,6519,4846,1500
3003,6005,3818,7635,7078,5964,3736,7471,6750,5308,2424,4847,1502
3007,6013,3834,7667,7142,6092,3992,7983,7774,7356,6520,4848,1504
3023,6045,3898,7795,7398,6604,5016,1840,3679,7357,6522,4852,1512
3031,6061,3930,7859,7526,6860,5528,2864,5727,3262,6523,4854,1516
3035,6069,3946,7891,7590,6988,5784,3376,6751,5310,2428,4855,1518
3039,6077,3962,7923,7654,7116,6040,3888,7775,7358,6524,4856,1520
3047,6093,3994,7987,7782,7372,6552,4912,1632,3263,6525,4858,1524
3051,6101,4010,8019,7846,7500,6808,5424,2656,5311,2430,4859,1526
3055,6109,4026,8051,7910,7628,7064,5936,3680,7359,6526,4860,1528
3063,6125,4058,8115,8038,7884,7576,6960,5728,3264,6527,4862,1532
3067,6133,4074,8147,8102,8012,7832,7472,6752,5312,2432,4863,1534
3071,6141,4090,8179,8166,8140,8088,7984,7776,7360,6528,4864,1536
3279,6557,4922,1652,3303,6605,5018,1844,3687,7373,6554,4916,1640
3287,6573,4954,1716,3431,6861,5530,2868,5735,3278,6555,4918,1644
3291,6581,4970,1748,3495,6989,5786,3380,6759,5326,2460,4919,1646
3295,6589,4986,1780,3559,7117,6042,3892,7783,7374,6556,4920,1648
3307,6613,5034,1876,3751,7501,6810,5428,2664,5327,2462,4923,1654
3311,6621,5050,1908,3815,7629,7066,5940,3688,7375,6558,4924,1656
3319,6637,5082,1972,3943,7885,7578,6964,5736,3280,6559,4926,1660
3323,6645,5098,2004,4007,8013,7834,7476,6760,5328,2464,4927,1662
3327,6653,5114,2036,4071,8141,8090,7988,7784,7376,6560,4928,1664
3383,6765,5338,2484,4967,1742,3483,6965,5738,3284,6567,4942,1692
3387,6773,5354,2516,5031,1870,3739,7477,6762,5332,2472,4943,1694
3391,6781,5370,2548,5095,1998,3995,7989,7786,7380,6568,4944,1696
3407,6813,5434,2676,5351,2510,5019,1846,3691,7381,6570,4948,1704
3415,6829,5466,2740,5479,2766,5531,2870,5739,3286,6571,4950,1708
3419,6837,5482,2772,5543,2894,5787,3382,6763,5334,2476,4951,1710
3423,6845,5498,2804,5607,3022,6043,3894,7787,7382,6572,4952,1712
3435,6869,5546,2900,5799,3406,6811,5430,2668,5335,2478,4955,1718
3439,6877,5562,2932,5863,3534,7067,5942,3692,7383,6574,4956,1720
3447,6893,5594,2996,5991,3790,7579,6966,5740,3288,6575,4958,1724
3451,6901,5610,3028,6055,3918,7835,7478,6764,5336,2480,4959,1726
3455,6909,5626,3060,6119,4046,8091,7990,7788,7384,6576,4960,1728
3487,6973,5754,3316,6631,5070,1948,3895,7789,7386,6580,4968,1744
3499,6997,5802,3412,6823,5454,2716,5431,2670,5339,2486,4971,1750
3503,7005,5818,3444,6887,5582,2972,5943,3694,7387,6582,4972,1752
3511,7021,5850,3508,7015,5838,3484,6967,5742,3292,6583,4974,1756
3515,7029,5866,3540,7079,5966,3740,7479,6766,5340,2488,4975,1758
3519,7037,5882,3572,7143,6094,3996,7991,7790,7388,6584,4976,1760
3535,7069,5946,3700,7399,6606,5020,1848,3695,7389,6586,4980,1768
3543,7085,5978,3764,7527,6862,5532,2872,5743,3294,6587,4982,1772
3547,7093,5994,3796,7591,6990,5788,3384,6767,5342,2492,4983,1774
3551,7101,6010,3828,7655,7118,6044,3896,7791,7390,6588,4984,1776
3563,7125,6058,3924,7847,7502,6812,5432,2672,5343,2494,4987,1782
3567,7133,6074,3956,7911,7630,7068,5944,3696,7391,6590,4988,1784
3575,7149,6106,4020,8039,7886,7580,6968,5744,3296,6591,4990,1788
3579,7157,6122,4052,8103,8014,7836,7480,6768,5344,2496,4991,1790
3583,7165,6138,4084,8167,8142,8092,7992,7792,7392,6592,4992,1792
3703,7405,6618,5044,1896,3791,7581,6970,5748,3304,6607,5022,1852
3707,7413,6634,5076,1960,3919,7837,7482,6772,5352,2512,5023,1854
3711,7421,6650,5108,2024,4047,8093,7994,7796,7400,6608,5024,1856
3743,7485,6778,5364,2536,5071,1950,3899,7797,7402,6612,5032,1872
3755,7509,6826,5460,2728,5455,2718,5435,2678,5355,2518,5035,1878
3759,7517,6842,5492,2792,5583,2974,5947,3702,7403,6614,5036,1880
3767,7533,6874,5556,2920,5839,3486,6971,5750,3308,6615,5038,1884
3771,7541,6890,5588,2984,5967,3742,7483,6774,5356,2520,5039,1886
3775,7549,6906,5620,3048,6095,3998,7995,7798,7404,6616,5040,1888
3799,7597,7002,5812,3432,6863,5534,2876,5751,3310,6619,5046,1900
3803,7605,7018,5844,3496,6991,5790,3388,6775,5358,2524,5047,1902
3807,7613,7034,5876,3560,7119,6046,3900,7799,7406,6620,5048,1904
3819,7637,7082,5972,3752,7503,6814,5436,2680,5359,2526,5051,1910
3823,7645,7098,6004,3816,7631,7070,5948,3704,7407,6622,5052,1912
3831,7661,7130,6068,3944,7887,7582,6972,5752,3312,6623,5054,1916
3835,7669,7146,6100,4008,8015,7838,7484,6776,5360,2528,5055,1918
3839,7677,7162,6132,4072,8143,8094,7996,7800,7408,6624,5056,1920
3903,7805,7418,6644,5096,2000,3999,7997,7802,7412,6632,5072,1952
3927,7853,7514,6836,5480,2768,5535,2878,5755,3318,6635,5078,1964
3931,7861,7530,6868,5544,2896,5791,3390,6779,5366,2540,5079,1966
3935,7869,7546,6900,5608,3024,6047,3902,7803,7414,6636,5080,1968
3947,7893,7594,6996,5800,3408,6815,5438,2684,5367,2542,5083,1974
3951,7901,7610,7028,5864,3536,7071,5950,3708,7415,6638,5084,1976
3959,7917,7642,7092,5992,3792,7583,6974,5756,3320,6639,5086,1980
3963,7925,7658,7124,6056,3920,7839,7486,6780,5368,2544,5087,1982
3967,7933,7674,7156,6120,4048,8095,7998,7804,7416,6640,5088,1984
4011,8021,7850,7508,6824,5456,2720,5439,2686,5371,2550,5099,2006
4015,8029,7866,7540,6888,5584,2976,5951,3710,7419,6646,5100,2008
4023,8045,7898,7604,7016,5840,3488,6975,5758,3324,6647,5102,2012
4027,8053,7914,7636,7080,5968,3744,7487,6782,5372,2552,5103,2014
4031,8061,7930,7668,7144,6096,4000,7999,7806,7420,6648,5104,2016
4055,8109,8026,7860,7528,6864,5536,2880,5759,3326,6651,5110,2028
4059,8117,8042,7892,7592,6992,5792,3392,6783,5374,2556,5111,2030
4063,8125,8058,7924,7656,7120,6048,3904,7807,7422,6652,5112,2032
4075,8149,8106,8020,7848,7504,6816,5440,2688,5375,2558,5115,2038
4079,8157,8122,8052,7912,7632,7072,5952,3712,7423,6654,5116,2040
4087,8173,8154,8116,8040,7888,7584,6976,5760,3328,6655,5118,2044
4091,8181,8170,8148,8104,8016,7840,7488,6784,5376,2560,5119,2046
4095,8189,8186,8180,8168,8144,8096,8000,7808,7424,6656,5120,2048
5463,2734,5467,2742,5483,2774,5547,2902,5803,3414,6827,5462,2732
5471,2750,5499,2806,5611,3030,6059,3926,7851,7510,6828,5464,2736
5487,2782,5563,2934,5867,3542,7083,5974,3756,7511,6830,5468,2744
5495,2798,5595,2998,5995,3798,7595,6998,5804,3416,6831,5470,2748
5503,2814,5627,3062,6123,4054,8107,8022,7852,7512,6832,5472,2752
5551,2910,5819,3446,6891,5590,2988,5975,3758,7515,6838,5484,2776
5559,2926,5851,3510,7019,5846,3500,6999,5806,3420,6839,5486,2780
5567,2942,5883,3574,7147,6102,4012,8023,7854,7516,6840,5488,2784
5591,2990,5979,3766,7531,6870,5548,2904,5807,3422,6843,5494,2796
5599,3006,6011,3830,7659,7126,6060,3928,7855,7518,6844,5496,2800
5615,3038,6075,3958,7915,7638,7084,5976,3760,7519,6846,5500,2808
5623,3054,6107,4022,8043,7894,7596,7000,5808,3424,6847,5502,2812
5631,3070,6139,4086,8171,8150,8108,8024,7856,7520,6848,5504,2816
5815,3438,6875,5558,2924,5847,3502,7003,5814,3436,6871,5550,2908
5823,3454,6907,5622,3052,6103,4014,8027,7862,7532,6872,5552,2912
5855,3518,7035,5878,3564,7127,6062,3932,7863,7534,6876,5560,2928
5871,3550,7099,6006,3820,7639,7086,5980,3768,7535,6878,5564,2936
5879,3566,7131,6070,3948,7895,7598,7004,5816,3440,6879,5566,2940
5887,3582,7163,6134,4076,8151,8110,8028,7864,7536,6880,5568,2944
5983,3774,7547,6902,5612,3032,6063,3934,7867,7542,6892,5592,2992
5999,3806,7611,7030,5868,3544,7087,5982,3772,7543,6894,5596,3000
6007,3822,7643,7094,5996,3800,7599,7006,5820,3448,6895,5598,3004
6015,3838,7675,7158,6124,4056,8111,8030,7868,7544,6896,5600,3008
6071,3950,7899,7606,7020,5848,3504,7007,5822,3452,6903,5614,3036
6079,3966,7931,7670,7148,6104,4016,8031,7870,7548,6904,5616,3040
6111,4030,8059,7926,7660,7128,6064,3936,7871,7550,6908,5624,3056
6127,4062,8123,8054,7916,7640,7088,5984,3776,7551,6910,5628,3064
6135,4078,8155,8118,8044,7896,7600,7008,5824,3456,6911,5630,3068
6143,4094,8187,8182,8172,8152,8112,8032,7872,7552,6912,5632,3072
7023,5854,3516,7031,5870,3548,7095,5998,3804,7607,7022,5852,3512
7039,5886,3580,7159,6126,4060,8119,8046,7900,7608,7024,5856,3520
7103,6014,3836,7671,7150,6108,4024,8047,7902,7612,7032,5872,3552
7135,6078,3964,7927,7662,7132,6072,3952,7903,7614,7036,5880,3568
7151,6110,4028,8055,7918,7644,7096,6000,3808,7615,7038,5884,3576
7167,6142,4092,8183,8174,8156,8120,8048,7904,7616,7040,5888,3584
7647,7102,6012,3832,7663,7134,6076,3960,7919,7646,7100,6008,3824
7679,7166,6140,4088,8175,8158,8124,8056,7920,7648,7104,6016,3840
7935,7678,7164,6136,4080,8159,8126,8060,7928,7664,7136,6080,3968
8063,7934,7676,7160,6128,4064,8127,8062,7932,7672,7152,6112,4032
8191,8190,8188,8184,8176,8160,8128,8064,7936,7680,7168,6144,4096
8192
